"","AGXT2L1.cn","ALPK1.cn","ALYREF.cn","ANK2.cn","ANO9.cn","AS3MT.cn","C14orf101.cn","C4orf32.cn","CALCA.cn","CCDC56.cn","CCDC57.cn","CDX2.cn","CENPM.cn","COL25A1.cn","DIDO1.cn","DSCR6.cn","DTNBP1.cn","ENGASE.cn","ENPEP.cn","FAM64A.cn","FGG.cn","H2AFZ.cn","HDAC10.cn","IKBKB.cn","KAT7.cn","KCNAB2.cn","LPIN3.cn","MFAP1.cn","MLLT6.cn","NBR2.cn","NCAPH2.cn","PABPC1L.cn","PGS1.cn","R3HCC1.cn","RHOH.cn","RTN4IP1.cn","SGMS2.cn","SLC25A27.cn","SPC24.cn","TK1.cn","UBL7.cn","WDR27.cn","ZBTB47.cn","ZFP3.cn","ZSWIM4.cn","ALPK1.rna","ALYREF.rna","ANK2.rna","ANO9.rna","AS3MT.rna","ATP5G1.rna","C14orf101.rna","C4orf32.rna","CALCA.rna","CCDC56.rna","CCDC57.rna","CDX2.rna","CENPM.rna","DIDO1.rna","DSCR6.rna","DTNBP1.rna","EHD3.rna","ENGASE.rna","FAM64A.rna","FGG.rna","GINS2.rna","H2AFZ.rna","HDAC10.rna","IKBKB.rna","KAT7.rna","KCNAB2.rna","LPIN3.rna","MFAP1.rna","MLLT6.rna","NBR2.rna","NCAPH2.rna","PABPC1L.rna","PGS1.rna","R3HCC1.rna","RAB38.rna","RHOH.rna","RTN4IP1.rna","SGMS2.rna","SLC25A27.rna","SPC24.rna","TK1.rna","UBL7.rna","WDR27.rna","ZBTB47.rna","ZC3H18.rna","ZFP3.rna","ZSWIM4.rna","DIDO1.mut"
"569",1.35,1.35,3.78,1.35,2.07,2.01,1.37,1.35,2.13,3.53,3.78,24.93,2,1.35,5.9,2.04,2.01,2.6,1.35,1.37,1.35,1.38,2.01,2.69,2.58,1.39,3.97,2,2.6,3.53,2.01,3.97,2.6,2.75,1.36,2.77,1.35,2.04,2.03,2.6,2,2.75,1.39,1.37,2.03,5.74,153.12,0.01,194.61,1.06,233.94,8.1,0.84,1.62,153.71,29.52,286.57,19.17,107.65,4.67,14.62,2.24,128.87,6.33,0,33.79,148.7,33.13,31.41,18.37,16.69,45.33,17.66,85.43,22.02,28.12,95.15,25.55,18.8,0.05,0.06,7.63,1.9,5.87,7.25,61.78,27.82,22.06,1.67,36.37,3.22,10,1
"570",1.35,1.35,3.78,1.35,2.07,2.01,1.37,1.35,2.13,3.53,3.78,24.93,2,1.35,5.9,2.04,2.01,2.6,1.35,1.37,1.35,1.38,2.01,2.69,2.58,1.39,3.97,2,2.6,3.53,2.01,3.97,2.6,2.75,1.36,2.77,1.35,2.04,2.03,2.6,2,2.75,1.39,1.37,2.03,5.74,153.12,0.01,194.61,1.06,233.94,8.1,0.84,1.62,153.71,29.52,286.57,19.17,107.65,4.67,14.62,2.24,128.87,6.33,0,33.79,148.7,33.13,31.41,18.37,16.69,45.33,17.66,85.43,22.02,28.12,95.15,25.55,18.8,0.05,0.06,7.63,1.9,5.87,7.25,61.78,27.82,22.06,1.67,36.37,3.22,10,1
"571",1.35,1.35,3.78,1.35,2.07,2.01,1.37,1.35,2.13,3.53,3.78,24.93,2,1.35,5.9,2.04,2.01,2.6,1.35,1.37,1.35,1.38,2.01,2.69,2.58,1.39,3.97,2,2.6,3.53,2.01,3.97,2.6,2.75,1.36,2.77,1.35,2.04,2.03,2.6,2,2.75,1.39,1.37,2.03,5.74,153.12,0.01,194.61,1.06,233.94,8.1,0.84,1.62,153.71,29.52,286.57,19.17,107.65,4.67,14.62,2.24,128.87,6.33,0,33.79,148.7,33.13,31.41,18.37,16.69,45.33,17.66,85.43,22.02,28.12,95.15,25.55,18.8,0.05,0.06,7.63,1.9,5.87,7.25,61.78,27.82,22.06,1.67,36.37,3.22,10,1
"572",1.35,1.35,3.78,1.35,2.07,2.01,1.37,1.35,2.13,3.53,3.78,24.93,2,1.35,5.9,2.04,2.01,2.6,1.35,1.37,1.35,1.38,2.01,2.69,2.58,1.39,3.97,2,2.6,3.53,2.01,3.97,2.6,2.75,1.36,2.77,1.35,2.04,2.03,2.6,2,2.75,1.39,1.37,2.03,5.74,153.12,0.01,194.61,1.06,233.94,8.1,0.84,1.62,153.71,29.52,286.57,19.17,107.65,4.67,14.62,2.24,128.87,6.33,0,33.79,148.7,33.13,31.41,18.37,16.69,45.33,17.66,85.43,22.02,28.12,95.15,25.55,18.8,0.05,0.06,7.63,1.9,5.87,7.25,61.78,27.82,22.06,1.67,36.37,3.22,10,1
"573",1.35,1.35,3.78,1.35,2.07,2.01,1.37,1.35,2.13,3.53,3.78,24.93,2,1.35,5.9,2.04,2.01,2.6,1.35,1.37,1.35,1.38,2.01,2.69,2.58,1.39,3.97,2,2.6,3.53,2.01,3.97,2.6,2.75,1.36,2.77,1.35,2.04,2.03,2.6,2,2.75,1.39,1.37,2.03,5.74,153.12,0.01,194.61,1.06,233.94,8.1,0.84,1.62,153.71,29.52,286.57,19.17,107.65,4.67,14.62,2.24,128.87,6.33,0,33.79,148.7,33.13,31.41,18.37,16.69,45.33,17.66,85.43,22.02,28.12,95.15,25.55,18.8,0.05,0.06,7.63,1.9,5.87,7.25,61.78,27.82,22.06,1.67,36.37,3.22,10,1
"574",1.35,1.35,3.78,1.35,2.07,2.01,1.37,1.35,2.13,3.53,3.78,24.93,2,1.35,5.9,2.04,2.01,2.6,1.35,1.37,1.35,1.38,2.01,2.69,2.58,1.39,3.97,2,2.6,3.53,2.01,3.97,2.6,2.75,1.36,2.77,1.35,2.04,2.03,2.6,2,2.75,1.39,1.37,2.03,5.74,153.12,0.01,194.61,1.06,233.94,8.1,0.84,1.62,153.71,29.52,286.57,19.17,107.65,4.67,14.62,2.24,128.87,6.33,0,33.79,148.7,33.13,31.41,18.37,16.69,45.33,17.66,85.43,22.02,28.12,95.15,25.55,18.8,0.05,0.06,7.63,1.9,5.87,7.25,61.78,27.82,22.06,1.67,36.37,3.22,10,1
"575",1.35,1.35,3.78,1.35,2.07,2.01,1.37,1.35,2.13,3.53,3.78,24.93,2,1.35,5.9,2.04,2.01,2.6,1.35,1.37,1.35,1.38,2.01,2.69,2.58,1.39,3.97,2,2.6,3.53,2.01,3.97,2.6,2.75,1.36,2.77,1.35,2.04,2.03,2.6,2,2.75,1.39,1.37,2.03,5.74,153.12,0.01,194.61,1.06,233.94,8.1,0.84,1.62,153.71,29.52,286.57,19.17,107.65,4.67,14.62,2.24,128.87,6.33,0,33.79,148.7,33.13,31.41,18.37,16.69,45.33,17.66,85.43,22.02,28.12,95.15,25.55,18.8,0.05,0.06,7.63,1.9,5.87,7.25,61.78,27.82,22.06,1.67,36.37,3.22,10,1
"576",1.35,1.35,3.78,1.35,2.07,2.01,1.37,1.35,2.13,3.53,3.78,24.93,2,1.35,5.9,2.04,2.01,2.6,1.35,1.37,1.35,1.38,2.01,2.69,2.58,1.39,3.97,2,2.6,3.53,2.01,3.97,2.6,2.75,1.36,2.77,1.35,2.04,2.03,2.6,2,2.75,1.39,1.37,2.03,5.74,153.12,0.01,194.61,1.06,233.94,8.1,0.84,1.62,153.71,29.52,286.57,19.17,107.65,4.67,14.62,2.24,128.87,6.33,0,33.79,148.7,33.13,31.41,18.37,16.69,45.33,17.66,85.43,22.02,28.12,95.15,25.55,18.8,0.05,0.06,7.63,1.9,5.87,7.25,61.78,27.82,22.06,1.67,36.37,3.22,10,1
"577",1.35,1.35,3.78,1.35,2.07,2.01,1.37,1.35,2.13,3.53,3.78,24.93,2,1.35,5.9,2.04,2.01,2.6,1.35,1.37,1.35,1.38,2.01,2.69,2.58,1.39,3.97,2,2.6,3.53,2.01,3.97,2.6,2.75,1.36,2.77,1.35,2.04,2.03,2.6,2,2.75,1.39,1.37,2.03,5.74,153.12,0.01,194.61,1.06,233.94,8.1,0.84,1.62,153.71,29.52,286.57,19.17,107.65,4.67,14.62,2.24,128.87,6.33,0,33.79,148.7,33.13,31.41,18.37,16.69,45.33,17.66,85.43,22.02,28.12,95.15,25.55,18.8,0.05,0.06,7.63,1.9,5.87,7.25,61.78,27.82,22.06,1.67,36.37,3.22,10,1
"578",1.35,1.35,3.78,1.35,2.07,2.01,1.37,1.35,2.13,3.53,3.78,24.93,2,1.35,5.9,2.04,2.01,2.6,1.35,1.37,1.35,1.38,2.01,2.69,2.58,1.39,3.97,2,2.6,3.53,2.01,3.97,2.6,2.75,1.36,2.77,1.35,2.04,2.03,2.6,2,2.75,1.39,1.37,2.03,5.74,153.12,0.01,194.61,1.06,233.94,8.1,0.84,1.62,153.71,29.52,286.57,19.17,107.65,4.67,14.62,2.24,128.87,6.33,0,33.79,148.7,33.13,31.41,18.37,16.69,45.33,17.66,85.43,22.02,28.12,95.15,25.55,18.8,0.05,0.06,7.63,1.9,5.87,7.25,61.78,27.82,22.06,1.67,36.37,3.22,10,1
"579",1.35,1.35,3.78,1.35,2.07,2.01,1.37,1.35,2.13,3.53,3.78,24.93,2,1.35,5.9,2.04,2.01,2.6,1.35,1.37,1.35,1.38,2.01,2.69,2.58,1.39,3.97,2,2.6,3.53,2.01,3.97,2.6,2.75,1.36,2.77,1.35,2.04,2.03,2.6,2,2.75,1.39,1.37,2.03,5.74,153.12,0.01,194.61,1.06,233.94,8.1,0.84,1.62,153.71,29.52,286.57,19.17,107.65,4.67,14.62,2.24,128.87,6.33,0,33.79,148.7,33.13,31.41,18.37,16.69,45.33,17.66,85.43,22.02,28.12,95.15,25.55,18.8,0.05,0.06,7.63,1.9,5.87,7.25,61.78,27.82,22.06,1.67,36.37,3.22,10,1
"580",1.35,1.35,3.78,1.35,2.07,2.01,1.37,1.35,2.13,3.53,3.78,24.93,2,1.35,5.9,2.04,2.01,2.6,1.35,1.37,1.35,1.38,2.01,2.69,2.58,1.39,3.97,2,2.6,3.53,2.01,3.97,2.6,2.75,1.36,2.77,1.35,2.04,2.03,2.6,2,2.75,1.39,1.37,2.03,5.74,153.12,0.01,194.61,1.06,233.94,8.1,0.84,1.62,153.71,29.52,286.57,19.17,107.65,4.67,14.62,2.24,128.87,6.33,0,33.79,148.7,33.13,31.41,18.37,16.69,45.33,17.66,85.43,22.02,28.12,95.15,25.55,18.8,0.05,0.06,7.63,1.9,5.87,7.25,61.78,27.82,22.06,1.67,36.37,3.22,10,1
"581",1.35,1.35,3.78,1.35,2.07,2.01,1.37,1.35,2.13,3.53,3.78,24.93,2,1.35,5.9,2.04,2.01,2.6,1.35,1.37,1.35,1.38,2.01,2.69,2.58,1.39,3.97,2,2.6,3.53,2.01,3.97,2.6,2.75,1.36,2.77,1.35,2.04,2.03,2.6,2,2.75,1.39,1.37,2.03,5.74,153.12,0.01,194.61,1.06,233.94,8.1,0.84,1.62,153.71,29.52,286.57,19.17,107.65,4.67,14.62,2.24,128.87,6.33,0,33.79,148.7,33.13,31.41,18.37,16.69,45.33,17.66,85.43,22.02,28.12,95.15,25.55,18.8,0.05,0.06,7.63,1.9,5.87,7.25,61.78,27.82,22.06,1.67,36.37,3.22,10,1
"582",1.35,1.35,3.78,1.35,2.07,2.01,1.37,1.35,2.13,3.53,3.78,24.93,2,1.35,5.9,2.04,2.01,2.6,1.35,1.37,1.35,1.38,2.01,2.69,2.58,1.39,3.97,2,2.6,3.53,2.01,3.97,2.6,2.75,1.36,2.77,1.35,2.04,2.03,2.6,2,2.75,1.39,1.37,2.03,5.74,153.12,0.01,194.61,1.06,233.94,8.1,0.84,1.62,153.71,29.52,286.57,19.17,107.65,4.67,14.62,2.24,128.87,6.33,0,33.79,148.7,33.13,31.41,18.37,16.69,45.33,17.66,85.43,22.02,28.12,95.15,25.55,18.8,0.05,0.06,7.63,1.9,5.87,7.25,61.78,27.82,22.06,1.67,36.37,3.22,10,1
"583",1.35,1.35,3.78,1.35,2.07,2.01,1.37,1.35,2.13,3.53,3.78,24.93,2,1.35,5.9,2.04,2.01,2.6,1.35,1.37,1.35,1.38,2.01,2.69,2.58,1.39,3.97,2,2.6,3.53,2.01,3.97,2.6,2.75,1.36,2.77,1.35,2.04,2.03,2.6,2,2.75,1.39,1.37,2.03,5.74,153.12,0.01,194.61,1.06,233.94,8.1,0.84,1.62,153.71,29.52,286.57,19.17,107.65,4.67,14.62,2.24,128.87,6.33,0,33.79,148.7,33.13,31.41,18.37,16.69,45.33,17.66,85.43,22.02,28.12,95.15,25.55,18.8,0.05,0.06,7.63,1.9,5.87,7.25,61.78,27.82,22.06,1.67,36.37,3.22,10,1
"584",1.35,1.35,3.78,1.35,2.07,2.01,1.37,1.35,2.13,3.53,3.78,24.93,2,1.35,5.9,2.04,2.01,2.6,1.35,1.37,1.35,1.38,2.01,2.69,2.58,1.39,3.97,2,2.6,3.53,2.01,3.97,2.6,2.75,1.36,2.77,1.35,2.04,2.03,2.6,2,2.75,1.39,1.37,2.03,5.74,153.12,0.01,194.61,1.06,233.94,8.1,0.84,1.62,153.71,29.52,286.57,19.17,107.65,4.67,14.62,2.24,128.87,6.33,0,33.79,148.7,33.13,31.41,18.37,16.69,45.33,17.66,85.43,22.02,28.12,95.15,25.55,18.8,0.05,0.06,7.63,1.9,5.87,7.25,61.78,27.82,22.06,1.67,36.37,3.22,10,1
"585",1.35,1.35,3.78,1.35,2.07,2.01,1.37,1.35,2.13,3.53,3.78,24.93,2,1.35,5.9,2.04,2.01,2.6,1.35,1.37,1.35,1.38,2.01,2.69,2.58,1.39,3.97,2,2.6,3.53,2.01,3.97,2.6,2.75,1.36,2.77,1.35,2.04,2.03,2.6,2,2.75,1.39,1.37,2.03,5.74,153.12,0.01,194.61,1.06,233.94,8.1,0.84,1.62,153.71,29.52,286.57,19.17,107.65,4.67,14.62,2.24,128.87,6.33,0,33.79,148.7,33.13,31.41,18.37,16.69,45.33,17.66,85.43,22.02,28.12,95.15,25.55,18.8,0.05,0.06,7.63,1.9,5.87,7.25,61.78,27.82,22.06,1.67,36.37,3.22,10,1
"586",1.35,1.35,3.78,1.35,2.07,2.01,1.37,1.35,2.13,3.53,3.78,24.93,2,1.35,5.9,2.04,2.01,2.6,1.35,1.37,1.35,1.38,2.01,2.69,2.58,1.39,3.97,2,2.6,3.53,2.01,3.97,2.6,2.75,1.36,2.77,1.35,2.04,2.03,2.6,2,2.75,1.39,1.37,2.03,5.74,153.12,0.01,194.61,1.06,233.94,8.1,0.84,1.62,153.71,29.52,286.57,19.17,107.65,4.67,14.62,2.24,128.87,6.33,0,33.79,148.7,33.13,31.41,18.37,16.69,45.33,17.66,85.43,22.02,28.12,95.15,25.55,18.8,0.05,0.06,7.63,1.9,5.87,7.25,61.78,27.82,22.06,1.67,36.37,3.22,10,1
"587",1.35,1.35,3.78,1.35,2.07,2.01,1.37,1.35,2.13,3.53,3.78,24.93,2,1.35,5.9,2.04,2.01,2.6,1.35,1.37,1.35,1.38,2.01,2.69,2.58,1.39,3.97,2,2.6,3.53,2.01,3.97,2.6,2.75,1.36,2.77,1.35,2.04,2.03,2.6,2,2.75,1.39,1.37,2.03,5.74,153.12,0.01,194.61,1.06,233.94,8.1,0.84,1.62,153.71,29.52,286.57,19.17,107.65,4.67,14.62,2.24,128.87,6.33,0,33.79,148.7,33.13,31.41,18.37,16.69,45.33,17.66,85.43,22.02,28.12,95.15,25.55,18.8,0.05,0.06,7.63,1.9,5.87,7.25,61.78,27.82,22.06,1.67,36.37,3.22,10,1
"588",1.35,1.35,3.78,1.35,2.07,2.01,1.37,1.35,2.13,3.53,3.78,24.93,2,1.35,5.9,2.04,2.01,2.6,1.35,1.37,1.35,1.38,2.01,2.69,2.58,1.39,3.97,2,2.6,3.53,2.01,3.97,2.6,2.75,1.36,2.77,1.35,2.04,2.03,2.6,2,2.75,1.39,1.37,2.03,5.74,153.12,0.01,194.61,1.06,233.94,8.1,0.84,1.62,153.71,29.52,286.57,19.17,107.65,4.67,14.62,2.24,128.87,6.33,0,33.79,148.7,33.13,31.41,18.37,16.69,45.33,17.66,85.43,22.02,28.12,95.15,25.55,18.8,0.05,0.06,7.63,1.9,5.87,7.25,61.78,27.82,22.06,1.67,36.37,3.22,10,1
"590",1.96,1.96,2.03,1.96,2.06,2.01,1.96,1.96,2,1.99,2.03,1.96,1.92,1.96,2.75,1,1.99,2.03,1.96,1.04,1.93,2,1.96,1.99,1.99,2.1,2.68,1,2,1.99,1.96,2.68,2.03,2.01,1.97,1.97,1.96,2,2.07,2.03,1.01,2.04,2,1.04,2.07,3.41,62.3,0.1,16.77,0.68,82.84,7.22,11.38,4.89,83.88,3.25,98.38,5.01,18.68,0.45,13.85,0.08,24.31,2.03,0.02,8.44,141.19,8.43,10.69,10.12,4.53,10.73,7.01,26.49,5.94,7.64,6.91,9.53,16.01,0.37,0,6.18,3.66,2.22,1.21,19.77,9.97,2.66,2.24,12.11,1.23,2.88,0
"591",1.96,1.96,2.03,1.96,2.06,2.01,1.96,1.96,2,1.99,2.03,1.96,1.92,1.96,2.75,1,1.99,2.03,1.96,1.04,1.93,2,1.96,1.99,1.99,2.1,2.68,1,2,1.99,1.96,2.68,2.03,2.01,1.97,1.97,1.96,2,2.07,2.03,1.01,2.04,2,1.04,2.07,3.41,62.3,0.1,16.77,0.68,82.84,7.22,11.38,4.89,83.88,3.25,98.38,5.01,18.68,0.45,13.85,0.08,24.31,2.03,0.02,8.44,141.19,8.43,10.69,10.12,4.53,10.73,7.01,26.49,5.94,7.64,6.91,9.53,16.01,0.37,0,6.18,3.66,2.22,1.21,19.77,9.97,2.66,2.24,12.11,1.23,2.88,0
"592",1.96,1.96,2.03,1.96,2.06,2.01,1.96,1.96,2,1.99,2.03,1.96,1.92,1.96,2.75,1,1.99,2.03,1.96,1.04,1.93,2,1.96,1.99,1.99,2.1,2.68,1,2,1.99,1.96,2.68,2.03,2.01,1.97,1.97,1.96,2,2.07,2.03,1.01,2.04,2,1.04,2.07,3.41,62.3,0.1,16.77,0.68,82.84,7.22,11.38,4.89,83.88,3.25,98.38,5.01,18.68,0.45,13.85,0.08,24.31,2.03,0.02,8.44,141.19,8.43,10.69,10.12,4.53,10.73,7.01,26.49,5.94,7.64,6.91,9.53,16.01,0.37,0,6.18,3.66,2.22,1.21,19.77,9.97,2.66,2.24,12.11,1.23,2.88,0
"593",1.96,1.96,2.03,1.96,2.06,2.01,1.96,1.96,2,1.99,2.03,1.96,1.92,1.96,2.75,1,1.99,2.03,1.96,1.04,1.93,2,1.96,1.99,1.99,2.1,2.68,1,2,1.99,1.96,2.68,2.03,2.01,1.97,1.97,1.96,2,2.07,2.03,1.01,2.04,2,1.04,2.07,3.41,62.3,0.1,16.77,0.68,82.84,7.22,11.38,4.89,83.88,3.25,98.38,5.01,18.68,0.45,13.85,0.08,24.31,2.03,0.02,8.44,141.19,8.43,10.69,10.12,4.53,10.73,7.01,26.49,5.94,7.64,6.91,9.53,16.01,0.37,0,6.18,3.66,2.22,1.21,19.77,9.97,2.66,2.24,12.11,1.23,2.88,0
"594",1.96,1.96,2.03,1.96,2.06,2.01,1.96,1.96,2,1.99,2.03,1.96,1.92,1.96,2.75,1,1.99,2.03,1.96,1.04,1.93,2,1.96,1.99,1.99,2.1,2.68,1,2,1.99,1.96,2.68,2.03,2.01,1.97,1.97,1.96,2,2.07,2.03,1.01,2.04,2,1.04,2.07,3.41,62.3,0.1,16.77,0.68,82.84,7.22,11.38,4.89,83.88,3.25,98.38,5.01,18.68,0.45,13.85,0.08,24.31,2.03,0.02,8.44,141.19,8.43,10.69,10.12,4.53,10.73,7.01,26.49,5.94,7.64,6.91,9.53,16.01,0.37,0,6.18,3.66,2.22,1.21,19.77,9.97,2.66,2.24,12.11,1.23,2.88,0
"595",1.96,1.96,2.03,1.96,2.06,2.01,1.96,1.96,2,1.99,2.03,1.96,1.92,1.96,2.75,1,1.99,2.03,1.96,1.04,1.93,2,1.96,1.99,1.99,2.1,2.68,1,2,1.99,1.96,2.68,2.03,2.01,1.97,1.97,1.96,2,2.07,2.03,1.01,2.04,2,1.04,2.07,3.41,62.3,0.1,16.77,0.68,82.84,7.22,11.38,4.89,83.88,3.25,98.38,5.01,18.68,0.45,13.85,0.08,24.31,2.03,0.02,8.44,141.19,8.43,10.69,10.12,4.53,10.73,7.01,26.49,5.94,7.64,6.91,9.53,16.01,0.37,0,6.18,3.66,2.22,1.21,19.77,9.97,2.66,2.24,12.11,1.23,2.88,0
"596",1.96,1.96,2.03,1.96,2.06,2.01,1.96,1.96,2,1.99,2.03,1.96,1.92,1.96,2.75,1,1.99,2.03,1.96,1.04,1.93,2,1.96,1.99,1.99,2.1,2.68,1,2,1.99,1.96,2.68,2.03,2.01,1.97,1.97,1.96,2,2.07,2.03,1.01,2.04,2,1.04,2.07,3.41,62.3,0.1,16.77,0.68,82.84,7.22,11.38,4.89,83.88,3.25,98.38,5.01,18.68,0.45,13.85,0.08,24.31,2.03,0.02,8.44,141.19,8.43,10.69,10.12,4.53,10.73,7.01,26.49,5.94,7.64,6.91,9.53,16.01,0.37,0,6.18,3.66,2.22,1.21,19.77,9.97,2.66,2.24,12.11,1.23,2.88,0
"597",1.96,1.96,2.03,1.96,2.06,2.01,1.96,1.96,2,1.99,2.03,1.96,1.92,1.96,2.75,1,1.99,2.03,1.96,1.04,1.93,2,1.96,1.99,1.99,2.1,2.68,1,2,1.99,1.96,2.68,2.03,2.01,1.97,1.97,1.96,2,2.07,2.03,1.01,2.04,2,1.04,2.07,3.41,62.3,0.1,16.77,0.68,82.84,7.22,11.38,4.89,83.88,3.25,98.38,5.01,18.68,0.45,13.85,0.08,24.31,2.03,0.02,8.44,141.19,8.43,10.69,10.12,4.53,10.73,7.01,26.49,5.94,7.64,6.91,9.53,16.01,0.37,0,6.18,3.66,2.22,1.21,19.77,9.97,2.66,2.24,12.11,1.23,2.88,0
"598",1.96,1.96,2.03,1.96,2.06,2.01,1.96,1.96,2,1.99,2.03,1.96,1.92,1.96,2.75,1,1.99,2.03,1.96,1.04,1.93,2,1.96,1.99,1.99,2.1,2.68,1,2,1.99,1.96,2.68,2.03,2.01,1.97,1.97,1.96,2,2.07,2.03,1.01,2.04,2,1.04,2.07,3.41,62.3,0.1,16.77,0.68,82.84,7.22,11.38,4.89,83.88,3.25,98.38,5.01,18.68,0.45,13.85,0.08,24.31,2.03,0.02,8.44,141.19,8.43,10.69,10.12,4.53,10.73,7.01,26.49,5.94,7.64,6.91,9.53,16.01,0.37,0,6.18,3.66,2.22,1.21,19.77,9.97,2.66,2.24,12.11,1.23,2.88,0
"599",1.96,1.96,2.03,1.96,2.06,2.01,1.96,1.96,2,1.99,2.03,1.96,1.92,1.96,2.75,1,1.99,2.03,1.96,1.04,1.93,2,1.96,1.99,1.99,2.1,2.68,1,2,1.99,1.96,2.68,2.03,2.01,1.97,1.97,1.96,2,2.07,2.03,1.01,2.04,2,1.04,2.07,3.41,62.3,0.1,16.77,0.68,82.84,7.22,11.38,4.89,83.88,3.25,98.38,5.01,18.68,0.45,13.85,0.08,24.31,2.03,0.02,8.44,141.19,8.43,10.69,10.12,4.53,10.73,7.01,26.49,5.94,7.64,6.91,9.53,16.01,0.37,0,6.18,3.66,2.22,1.21,19.77,9.97,2.66,2.24,12.11,1.23,2.88,0
"600",1.96,1.96,2.03,1.96,2.06,2.01,1.96,1.96,2,1.99,2.03,1.96,1.92,1.96,2.75,1,1.99,2.03,1.96,1.04,1.93,2,1.96,1.99,1.99,2.1,2.68,1,2,1.99,1.96,2.68,2.03,2.01,1.97,1.97,1.96,2,2.07,2.03,1.01,2.04,2,1.04,2.07,3.41,62.3,0.1,16.77,0.68,82.84,7.22,11.38,4.89,83.88,3.25,98.38,5.01,18.68,0.45,13.85,0.08,24.31,2.03,0.02,8.44,141.19,8.43,10.69,10.12,4.53,10.73,7.01,26.49,5.94,7.64,6.91,9.53,16.01,0.37,0,6.18,3.66,2.22,1.21,19.77,9.97,2.66,2.24,12.11,1.23,2.88,0
"601",1.96,1.96,2.03,1.96,2.06,2.01,1.96,1.96,2,1.99,2.03,1.96,1.92,1.96,2.75,1,1.99,2.03,1.96,1.04,1.93,2,1.96,1.99,1.99,2.1,2.68,1,2,1.99,1.96,2.68,2.03,2.01,1.97,1.97,1.96,2,2.07,2.03,1.01,2.04,2,1.04,2.07,3.41,62.3,0.1,16.77,0.68,82.84,7.22,11.38,4.89,83.88,3.25,98.38,5.01,18.68,0.45,13.85,0.08,24.31,2.03,0.02,8.44,141.19,8.43,10.69,10.12,4.53,10.73,7.01,26.49,5.94,7.64,6.91,9.53,16.01,0.37,0,6.18,3.66,2.22,1.21,19.77,9.97,2.66,2.24,12.11,1.23,2.88,0
"602",1.96,1.96,2.03,1.96,2.06,2.01,1.96,1.96,2,1.99,2.03,1.96,1.92,1.96,2.75,1,1.99,2.03,1.96,1.04,1.93,2,1.96,1.99,1.99,2.1,2.68,1,2,1.99,1.96,2.68,2.03,2.01,1.97,1.97,1.96,2,2.07,2.03,1.01,2.04,2,1.04,2.07,3.41,62.3,0.1,16.77,0.68,82.84,7.22,11.38,4.89,83.88,3.25,98.38,5.01,18.68,0.45,13.85,0.08,24.31,2.03,0.02,8.44,141.19,8.43,10.69,10.12,4.53,10.73,7.01,26.49,5.94,7.64,6.91,9.53,16.01,0.37,0,6.18,3.66,2.22,1.21,19.77,9.97,2.66,2.24,12.11,1.23,2.88,0
"603",1.96,1.96,2.03,1.96,2.06,2.01,1.96,1.96,2,1.99,2.03,1.96,1.92,1.96,2.75,1,1.99,2.03,1.96,1.04,1.93,2,1.96,1.99,1.99,2.1,2.68,1,2,1.99,1.96,2.68,2.03,2.01,1.97,1.97,1.96,2,2.07,2.03,1.01,2.04,2,1.04,2.07,3.41,62.3,0.1,16.77,0.68,82.84,7.22,11.38,4.89,83.88,3.25,98.38,5.01,18.68,0.45,13.85,0.08,24.31,2.03,0.02,8.44,141.19,8.43,10.69,10.12,4.53,10.73,7.01,26.49,5.94,7.64,6.91,9.53,16.01,0.37,0,6.18,3.66,2.22,1.21,19.77,9.97,2.66,2.24,12.11,1.23,2.88,0
"604",1.96,1.96,2.03,1.96,2.06,2.01,1.96,1.96,2,1.99,2.03,1.96,1.92,1.96,2.75,1,1.99,2.03,1.96,1.04,1.93,2,1.96,1.99,1.99,2.1,2.68,1,2,1.99,1.96,2.68,2.03,2.01,1.97,1.97,1.96,2,2.07,2.03,1.01,2.04,2,1.04,2.07,3.41,62.3,0.1,16.77,0.68,82.84,7.22,11.38,4.89,83.88,3.25,98.38,5.01,18.68,0.45,13.85,0.08,24.31,2.03,0.02,8.44,141.19,8.43,10.69,10.12,4.53,10.73,7.01,26.49,5.94,7.64,6.91,9.53,16.01,0.37,0,6.18,3.66,2.22,1.21,19.77,9.97,2.66,2.24,12.11,1.23,2.88,0
"605",1.96,1.96,2.03,1.96,2.06,2.01,1.96,1.96,2,1.99,2.03,1.96,1.92,1.96,2.75,1,1.99,2.03,1.96,1.04,1.93,2,1.96,1.99,1.99,2.1,2.68,1,2,1.99,1.96,2.68,2.03,2.01,1.97,1.97,1.96,2,2.07,2.03,1.01,2.04,2,1.04,2.07,3.41,62.3,0.1,16.77,0.68,82.84,7.22,11.38,4.89,83.88,3.25,98.38,5.01,18.68,0.45,13.85,0.08,24.31,2.03,0.02,8.44,141.19,8.43,10.69,10.12,4.53,10.73,7.01,26.49,5.94,7.64,6.91,9.53,16.01,0.37,0,6.18,3.66,2.22,1.21,19.77,9.97,2.66,2.24,12.11,1.23,2.88,0
