"","ANAPC5.cn","ARHGEF7.cn","ATP6V1B2.cn","C1orf31.cn","CCDC144B.cn","CTH.cn","DDX17.cn","DHX15.cn","DYNC1H1.cn","EP300.cn","GANC.cn","GPATCH3.cn","GPATCH8.cn","GTPBP1.cn","HSPA4L.cn","LOC644961.cn","LOC645249.cn","LRRC58.cn","MAOA.cn","MIR1976.cn","MMAB.cn","MVK.cn","MYCBP2.cn","NUDT3.cn","OR11H2.cn","OR4K1.cn","OR4K2.cn","OR4K5.cn","OR4M1.cn","OR4N2.cn","OR4Q3.cn","PAN3.cn","PBK.cn","PEAK1.cn","PLK2.cn","PPP1R10.cn","PSMD9.cn","RCBTB1.cn","SDK1.cn","SERPINB7.cn","SFN.cn","SNRPA1.cn","SOS2.cn","ST14.cn","TCEANC.cn","TEP1.cn","TMEM110.cn","TPI1.cn","TPP2.cn","TUBGCP3.cn","UNC5D.cn","ZNF264.cn","ZNF512B.cn","ALDOA.rna","ANAPC5.rna","ARHGEF7.rna","ATP6V1B2.rna","BAZ2A.rna","C12orf48.rna","C1orf31.rna","CARHSP1.rna","CD63.rna","CDX1.rna","CRAMP1L.rna","CTH.rna","DDX17.rna","DHX15.rna","DYNC1H1.rna","EP300.rna","FBXO41.rna","GANC.rna","GPATCH3.rna","GPATCH8.rna","GTPBP1.rna","HSPA4L.rna","IGIP.rna","LCLAT1.rna","LOC645249.rna","LRRC58.rna","MAOA.rna","MMAB.rna","MVK.rna","MYCBP2.rna","NUDT16L1.rna","NUDT3.rna","PAN2.rna","PAN3.rna","PBK.rna","PEAK1.rna","PLK2.rna","PPP1R10.rna","PSMD9.rna","RCBTB1.rna","RIF1.rna","SDK1.rna","SERPINB7.rna","SMARCC2.rna","SNRPA1.rna","SOS2.rna","ST14.rna","TCEANC.rna","TEP1.rna","TMEM110.rna","TPI1.rna","TPP2.rna","TUBGCP3.rna","UNKL.rna","VPS37C.rna","ZNF264.rna","ZNF512B.rna"
"1144",2,2.03,2.03,3.86,1.99,2.38,2.01,1.74,1.14,2.01,2,1.17,2.01,2.01,1.09,1.17,2.06,2.5,1.99,1.17,2,2,2.01,2.87,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.97,1.99,3.43,1.96,2.85,2,1.97,2.36,1.11,1.17,3.51,2,2.01,1.06,1.95,1.96,1.99,2.03,2.03,1.99,2.01,2.01,1875.28,33.84,5.97,15.07,4.83,1.52,32.15,41.03,1173.63,0.01,2.06,2.38,47.84,25.57,20.89,2.71,1.43,3.39,2.83,2.8,9.32,0.88,3.4,2.92,8.34,1.23,4.4,7.21,12.29,1.51,19.51,0,4,2.92,4.17,0.78,7.54,14.61,10.61,1.37,1.12,0.1,4.12,10.39,32.16,4.67,159.68,0.32,10.08,3.87,396.94,3.85,2.49,1.36,11.64,0.81,3.15
"1145",2,2.03,2.03,3.86,1.99,2.38,2.01,1.74,1.14,2.01,2,1.17,2.01,2.01,1.09,1.17,2.06,2.5,1.99,1.17,2,2,2.01,2.87,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.97,1.99,3.43,1.96,2.85,2,1.97,2.36,1.11,1.17,3.51,2,2.01,1.06,1.95,1.96,1.99,2.03,2.03,1.99,2.01,2.01,1875.28,33.84,5.97,15.07,4.83,1.52,32.15,41.03,1173.63,0.01,2.06,2.38,47.84,25.57,20.89,2.71,1.43,3.39,2.83,2.8,9.32,0.88,3.4,2.92,8.34,1.23,4.4,7.21,12.29,1.51,19.51,0,4,2.92,4.17,0.78,7.54,14.61,10.61,1.37,1.12,0.1,4.12,10.39,32.16,4.67,159.68,0.32,10.08,3.87,396.94,3.85,2.49,1.36,11.64,0.81,3.15
"1146",2,2.03,2.03,3.86,1.99,2.38,2.01,1.74,1.14,2.01,2,1.17,2.01,2.01,1.09,1.17,2.06,2.5,1.99,1.17,2,2,2.01,2.87,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.97,1.99,3.43,1.96,2.85,2,1.97,2.36,1.11,1.17,3.51,2,2.01,1.06,1.95,1.96,1.99,2.03,2.03,1.99,2.01,2.01,1875.28,33.84,5.97,15.07,4.83,1.52,32.15,41.03,1173.63,0.01,2.06,2.38,47.84,25.57,20.89,2.71,1.43,3.39,2.83,2.8,9.32,0.88,3.4,2.92,8.34,1.23,4.4,7.21,12.29,1.51,19.51,0,4,2.92,4.17,0.78,7.54,14.61,10.61,1.37,1.12,0.1,4.12,10.39,32.16,4.67,159.68,0.32,10.08,3.87,396.94,3.85,2.49,1.36,11.64,0.81,3.15
"1147",2,2.03,2.03,3.86,1.99,2.38,2.01,1.74,1.14,2.01,2,1.17,2.01,2.01,1.09,1.17,2.06,2.5,1.99,1.17,2,2,2.01,2.87,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.97,1.99,3.43,1.96,2.85,2,1.97,2.36,1.11,1.17,3.51,2,2.01,1.06,1.95,1.96,1.99,2.03,2.03,1.99,2.01,2.01,1875.28,33.84,5.97,15.07,4.83,1.52,32.15,41.03,1173.63,0.01,2.06,2.38,47.84,25.57,20.89,2.71,1.43,3.39,2.83,2.8,9.32,0.88,3.4,2.92,8.34,1.23,4.4,7.21,12.29,1.51,19.51,0,4,2.92,4.17,0.78,7.54,14.61,10.61,1.37,1.12,0.1,4.12,10.39,32.16,4.67,159.68,0.32,10.08,3.87,396.94,3.85,2.49,1.36,11.64,0.81,3.15
"1148",2,2.03,2.03,3.86,1.99,2.38,2.01,1.74,1.14,2.01,2,1.17,2.01,2.01,1.09,1.17,2.06,2.5,1.99,1.17,2,2,2.01,2.87,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.97,1.99,3.43,1.96,2.85,2,1.97,2.36,1.11,1.17,3.51,2,2.01,1.06,1.95,1.96,1.99,2.03,2.03,1.99,2.01,2.01,1875.28,33.84,5.97,15.07,4.83,1.52,32.15,41.03,1173.63,0.01,2.06,2.38,47.84,25.57,20.89,2.71,1.43,3.39,2.83,2.8,9.32,0.88,3.4,2.92,8.34,1.23,4.4,7.21,12.29,1.51,19.51,0,4,2.92,4.17,0.78,7.54,14.61,10.61,1.37,1.12,0.1,4.12,10.39,32.16,4.67,159.68,0.32,10.08,3.87,396.94,3.85,2.49,1.36,11.64,0.81,3.15
"1149",2,2.03,2.03,3.86,1.99,2.38,2.01,1.74,1.14,2.01,2,1.17,2.01,2.01,1.09,1.17,2.06,2.5,1.99,1.17,2,2,2.01,2.87,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.97,1.99,3.43,1.96,2.85,2,1.97,2.36,1.11,1.17,3.51,2,2.01,1.06,1.95,1.96,1.99,2.03,2.03,1.99,2.01,2.01,1875.28,33.84,5.97,15.07,4.83,1.52,32.15,41.03,1173.63,0.01,2.06,2.38,47.84,25.57,20.89,2.71,1.43,3.39,2.83,2.8,9.32,0.88,3.4,2.92,8.34,1.23,4.4,7.21,12.29,1.51,19.51,0,4,2.92,4.17,0.78,7.54,14.61,10.61,1.37,1.12,0.1,4.12,10.39,32.16,4.67,159.68,0.32,10.08,3.87,396.94,3.85,2.49,1.36,11.64,0.81,3.15
"1150",1.16,2.08,1.18,2.22,1.21,2.23,2.38,1.85,1.62,2.38,2.2,1.17,2.2,2.38,1.84,1.17,2.71,2.08,1.19,1.17,1.15,1.15,1.67,2.55,2.23,1.68,2.23,2.23,2.23,2.23,2.23,1.68,1.15,3.23,2.03,2.45,1.16,1.61,3.32,1.91,1.17,3.36,1.65,2.14,1.19,1.68,1.23,2.17,1.47,2.08,2.46,1.92,2.1,1498.5,23.2,11.59,13.75,6.67,3.28,44.74,53.05,552.04,0,2.32,4.89,66.09,40.94,14.56,4.39,3.2,3.07,5.39,4.78,14.05,1.72,2.41,2.64,5.26,6.67,10.46,4.89,8.31,3.09,33.49,21.12,2.4,5.78,9.77,3.76,17.59,19.78,16.09,1.63,3.97,2.34,4.97,9.41,49.61,3.81,322.38,0.25,9.78,1.78,694.49,3.04,4.24,3.1,13.2,1.85,3.42
"1151",1.16,2.08,1.18,2.22,1.21,2.23,2.38,1.85,1.62,2.38,2.2,1.17,2.2,2.38,1.84,1.17,2.71,2.08,1.19,1.17,1.15,1.15,1.67,2.55,2.23,1.68,2.23,2.23,2.23,2.23,2.23,1.68,1.15,3.23,2.03,2.45,1.16,1.61,3.32,1.91,1.17,3.36,1.65,2.14,1.19,1.68,1.23,2.17,1.47,2.08,2.46,1.92,2.1,1498.5,23.2,11.59,13.75,6.67,3.28,44.74,53.05,552.04,0,2.32,4.89,66.09,40.94,14.56,4.39,3.2,3.07,5.39,4.78,14.05,1.72,2.41,2.64,5.26,6.67,10.46,4.89,8.31,3.09,33.49,21.12,2.4,5.78,9.77,3.76,17.59,19.78,16.09,1.63,3.97,2.34,4.97,9.41,49.61,3.81,322.38,0.25,9.78,1.78,694.49,3.04,4.24,3.1,13.2,1.85,3.42
"1152",1.16,2.08,1.18,2.22,1.21,2.23,2.38,1.85,1.62,2.38,2.2,1.17,2.2,2.38,1.84,1.17,2.71,2.08,1.19,1.17,1.15,1.15,1.67,2.55,2.23,1.68,2.23,2.23,2.23,2.23,2.23,1.68,1.15,3.23,2.03,2.45,1.16,1.61,3.32,1.91,1.17,3.36,1.65,2.14,1.19,1.68,1.23,2.17,1.47,2.08,2.46,1.92,2.1,1498.5,23.2,11.59,13.75,6.67,3.28,44.74,53.05,552.04,0,2.32,4.89,66.09,40.94,14.56,4.39,3.2,3.07,5.39,4.78,14.05,1.72,2.41,2.64,5.26,6.67,10.46,4.89,8.31,3.09,33.49,21.12,2.4,5.78,9.77,3.76,17.59,19.78,16.09,1.63,3.97,2.34,4.97,9.41,49.61,3.81,322.38,0.25,9.78,1.78,694.49,3.04,4.24,3.1,13.2,1.85,3.42
"1153",1.16,2.08,1.18,2.22,1.21,2.23,2.38,1.85,1.62,2.38,2.2,1.17,2.2,2.38,1.84,1.17,2.71,2.08,1.19,1.17,1.15,1.15,1.67,2.55,2.23,1.68,2.23,2.23,2.23,2.23,2.23,1.68,1.15,3.23,2.03,2.45,1.16,1.61,3.32,1.91,1.17,3.36,1.65,2.14,1.19,1.68,1.23,2.17,1.47,2.08,2.46,1.92,2.1,1498.5,23.2,11.59,13.75,6.67,3.28,44.74,53.05,552.04,0,2.32,4.89,66.09,40.94,14.56,4.39,3.2,3.07,5.39,4.78,14.05,1.72,2.41,2.64,5.26,6.67,10.46,4.89,8.31,3.09,33.49,21.12,2.4,5.78,9.77,3.76,17.59,19.78,16.09,1.63,3.97,2.34,4.97,9.41,49.61,3.81,322.38,0.25,9.78,1.78,694.49,3.04,4.24,3.1,13.2,1.85,3.42
"1154",1.16,2.08,1.18,2.22,1.21,2.23,2.38,1.85,1.62,2.38,2.2,1.17,2.2,2.38,1.84,1.17,2.71,2.08,1.19,1.17,1.15,1.15,1.67,2.55,2.23,1.68,2.23,2.23,2.23,2.23,2.23,1.68,1.15,3.23,2.03,2.45,1.16,1.61,3.32,1.91,1.17,3.36,1.65,2.14,1.19,1.68,1.23,2.17,1.47,2.08,2.46,1.92,2.1,1498.5,23.2,11.59,13.75,6.67,3.28,44.74,53.05,552.04,0,2.32,4.89,66.09,40.94,14.56,4.39,3.2,3.07,5.39,4.78,14.05,1.72,2.41,2.64,5.26,6.67,10.46,4.89,8.31,3.09,33.49,21.12,2.4,5.78,9.77,3.76,17.59,19.78,16.09,1.63,3.97,2.34,4.97,9.41,49.61,3.81,322.38,0.25,9.78,1.78,694.49,3.04,4.24,3.1,13.2,1.85,3.42
"1155",1.16,2.08,1.18,2.22,1.21,2.23,2.38,1.85,1.62,2.38,2.2,1.17,2.2,2.38,1.84,1.17,2.71,2.08,1.19,1.17,1.15,1.15,1.67,2.55,2.23,1.68,2.23,2.23,2.23,2.23,2.23,1.68,1.15,3.23,2.03,2.45,1.16,1.61,3.32,1.91,1.17,3.36,1.65,2.14,1.19,1.68,1.23,2.17,1.47,2.08,2.46,1.92,2.1,1498.5,23.2,11.59,13.75,6.67,3.28,44.74,53.05,552.04,0,2.32,4.89,66.09,40.94,14.56,4.39,3.2,3.07,5.39,4.78,14.05,1.72,2.41,2.64,5.26,6.67,10.46,4.89,8.31,3.09,33.49,21.12,2.4,5.78,9.77,3.76,17.59,19.78,16.09,1.63,3.97,2.34,4.97,9.41,49.61,3.81,322.38,0.25,9.78,1.78,694.49,3.04,4.24,3.1,13.2,1.85,3.42
"1156",1.16,2.08,1.18,2.22,1.21,2.23,2.38,1.85,1.62,2.38,2.2,1.17,2.2,2.38,1.84,1.17,2.71,2.08,1.19,1.17,1.15,1.15,1.67,2.55,2.23,1.68,2.23,2.23,2.23,2.23,2.23,1.68,1.15,3.23,2.03,2.45,1.16,1.61,3.32,1.91,1.17,3.36,1.65,2.14,1.19,1.68,1.23,2.17,1.47,2.08,2.46,1.92,2.1,1498.5,23.2,11.59,13.75,6.67,3.28,44.74,53.05,552.04,0,2.32,4.89,66.09,40.94,14.56,4.39,3.2,3.07,5.39,4.78,14.05,1.72,2.41,2.64,5.26,6.67,10.46,4.89,8.31,3.09,33.49,21.12,2.4,5.78,9.77,3.76,17.59,19.78,16.09,1.63,3.97,2.34,4.97,9.41,49.61,3.81,322.38,0.25,9.78,1.78,694.49,3.04,4.24,3.1,13.2,1.85,3.42
"1157",1.16,2.08,1.18,2.22,1.21,2.23,2.38,1.85,1.62,2.38,2.2,1.17,2.2,2.38,1.84,1.17,2.71,2.08,1.19,1.17,1.15,1.15,1.67,2.55,2.23,1.68,2.23,2.23,2.23,2.23,2.23,1.68,1.15,3.23,2.03,2.45,1.16,1.61,3.32,1.91,1.17,3.36,1.65,2.14,1.19,1.68,1.23,2.17,1.47,2.08,2.46,1.92,2.1,1498.5,23.2,11.59,13.75,6.67,3.28,44.74,53.05,552.04,0,2.32,4.89,66.09,40.94,14.56,4.39,3.2,3.07,5.39,4.78,14.05,1.72,2.41,2.64,5.26,6.67,10.46,4.89,8.31,3.09,33.49,21.12,2.4,5.78,9.77,3.76,17.59,19.78,16.09,1.63,3.97,2.34,4.97,9.41,49.61,3.81,322.38,0.25,9.78,1.78,694.49,3.04,4.24,3.1,13.2,1.85,3.42
"1158",1.16,2.08,1.18,2.22,1.21,2.23,2.38,1.85,1.62,2.38,2.2,1.17,2.2,2.38,1.84,1.17,2.71,2.08,1.19,1.17,1.15,1.15,1.67,2.55,2.23,1.68,2.23,2.23,2.23,2.23,2.23,1.68,1.15,3.23,2.03,2.45,1.16,1.61,3.32,1.91,1.17,3.36,1.65,2.14,1.19,1.68,1.23,2.17,1.47,2.08,2.46,1.92,2.1,1498.5,23.2,11.59,13.75,6.67,3.28,44.74,53.05,552.04,0,2.32,4.89,66.09,40.94,14.56,4.39,3.2,3.07,5.39,4.78,14.05,1.72,2.41,2.64,5.26,6.67,10.46,4.89,8.31,3.09,33.49,21.12,2.4,5.78,9.77,3.76,17.59,19.78,16.09,1.63,3.97,2.34,4.97,9.41,49.61,3.81,322.38,0.25,9.78,1.78,694.49,3.04,4.24,3.1,13.2,1.85,3.42
"1159",1.16,2.08,1.18,2.22,1.21,2.23,2.38,1.85,1.62,2.38,2.2,1.17,2.2,2.38,1.84,1.17,2.71,2.08,1.19,1.17,1.15,1.15,1.67,2.55,2.23,1.68,2.23,2.23,2.23,2.23,2.23,1.68,1.15,3.23,2.03,2.45,1.16,1.61,3.32,1.91,1.17,3.36,1.65,2.14,1.19,1.68,1.23,2.17,1.47,2.08,2.46,1.92,2.1,1498.5,23.2,11.59,13.75,6.67,3.28,44.74,53.05,552.04,0,2.32,4.89,66.09,40.94,14.56,4.39,3.2,3.07,5.39,4.78,14.05,1.72,2.41,2.64,5.26,6.67,10.46,4.89,8.31,3.09,33.49,21.12,2.4,5.78,9.77,3.76,17.59,19.78,16.09,1.63,3.97,2.34,4.97,9.41,49.61,3.81,322.38,0.25,9.78,1.78,694.49,3.04,4.24,3.1,13.2,1.85,3.42
"1160",1.16,2.08,1.18,2.22,1.21,2.23,2.38,1.85,1.62,2.38,2.2,1.17,2.2,2.38,1.84,1.17,2.71,2.08,1.19,1.17,1.15,1.15,1.67,2.55,2.23,1.68,2.23,2.23,2.23,2.23,2.23,1.68,1.15,3.23,2.03,2.45,1.16,1.61,3.32,1.91,1.17,3.36,1.65,2.14,1.19,1.68,1.23,2.17,1.47,2.08,2.46,1.92,2.1,1498.5,23.2,11.59,13.75,6.67,3.28,44.74,53.05,552.04,0,2.32,4.89,66.09,40.94,14.56,4.39,3.2,3.07,5.39,4.78,14.05,1.72,2.41,2.64,5.26,6.67,10.46,4.89,8.31,3.09,33.49,21.12,2.4,5.78,9.77,3.76,17.59,19.78,16.09,1.63,3.97,2.34,4.97,9.41,49.61,3.81,322.38,0.25,9.78,1.78,694.49,3.04,4.24,3.1,13.2,1.85,3.42
"1161",1.16,2.08,1.18,2.22,1.21,2.23,2.38,1.85,1.62,2.38,2.2,1.17,2.2,2.38,1.84,1.17,2.71,2.08,1.19,1.17,1.15,1.15,1.67,2.55,2.23,1.68,2.23,2.23,2.23,2.23,2.23,1.68,1.15,3.23,2.03,2.45,1.16,1.61,3.32,1.91,1.17,3.36,1.65,2.14,1.19,1.68,1.23,2.17,1.47,2.08,2.46,1.92,2.1,1498.5,23.2,11.59,13.75,6.67,3.28,44.74,53.05,552.04,0,2.32,4.89,66.09,40.94,14.56,4.39,3.2,3.07,5.39,4.78,14.05,1.72,2.41,2.64,5.26,6.67,10.46,4.89,8.31,3.09,33.49,21.12,2.4,5.78,9.77,3.76,17.59,19.78,16.09,1.63,3.97,2.34,4.97,9.41,49.61,3.81,322.38,0.25,9.78,1.78,694.49,3.04,4.24,3.1,13.2,1.85,3.42
"1162",1.16,2.08,1.18,2.22,1.21,2.23,2.38,1.85,1.62,2.38,2.2,1.17,2.2,2.38,1.84,1.17,2.71,2.08,1.19,1.17,1.15,1.15,1.67,2.55,2.23,1.68,2.23,2.23,2.23,2.23,2.23,1.68,1.15,3.23,2.03,2.45,1.16,1.61,3.32,1.91,1.17,3.36,1.65,2.14,1.19,1.68,1.23,2.17,1.47,2.08,2.46,1.92,2.1,1498.5,23.2,11.59,13.75,6.67,3.28,44.74,53.05,552.04,0,2.32,4.89,66.09,40.94,14.56,4.39,3.2,3.07,5.39,4.78,14.05,1.72,2.41,2.64,5.26,6.67,10.46,4.89,8.31,3.09,33.49,21.12,2.4,5.78,9.77,3.76,17.59,19.78,16.09,1.63,3.97,2.34,4.97,9.41,49.61,3.81,322.38,0.25,9.78,1.78,694.49,3.04,4.24,3.1,13.2,1.85,3.42
"1163",1.16,2.08,1.18,2.22,1.21,2.23,2.38,1.85,1.62,2.38,2.2,1.17,2.2,2.38,1.84,1.17,2.71,2.08,1.19,1.17,1.15,1.15,1.67,2.55,2.23,1.68,2.23,2.23,2.23,2.23,2.23,1.68,1.15,3.23,2.03,2.45,1.16,1.61,3.32,1.91,1.17,3.36,1.65,2.14,1.19,1.68,1.23,2.17,1.47,2.08,2.46,1.92,2.1,1498.5,23.2,11.59,13.75,6.67,3.28,44.74,53.05,552.04,0,2.32,4.89,66.09,40.94,14.56,4.39,3.2,3.07,5.39,4.78,14.05,1.72,2.41,2.64,5.26,6.67,10.46,4.89,8.31,3.09,33.49,21.12,2.4,5.78,9.77,3.76,17.59,19.78,16.09,1.63,3.97,2.34,4.97,9.41,49.61,3.81,322.38,0.25,9.78,1.78,694.49,3.04,4.24,3.1,13.2,1.85,3.42
"1164",1.16,2.08,1.18,2.22,1.21,2.23,2.38,1.85,1.62,2.38,2.2,1.17,2.2,2.38,1.84,1.17,2.71,2.08,1.19,1.17,1.15,1.15,1.67,2.55,2.23,1.68,2.23,2.23,2.23,2.23,2.23,1.68,1.15,3.23,2.03,2.45,1.16,1.61,3.32,1.91,1.17,3.36,1.65,2.14,1.19,1.68,1.23,2.17,1.47,2.08,2.46,1.92,2.1,1498.5,23.2,11.59,13.75,6.67,3.28,44.74,53.05,552.04,0,2.32,4.89,66.09,40.94,14.56,4.39,3.2,3.07,5.39,4.78,14.05,1.72,2.41,2.64,5.26,6.67,10.46,4.89,8.31,3.09,33.49,21.12,2.4,5.78,9.77,3.76,17.59,19.78,16.09,1.63,3.97,2.34,4.97,9.41,49.61,3.81,322.38,0.25,9.78,1.78,694.49,3.04,4.24,3.1,13.2,1.85,3.42
"1165",1.16,2.08,1.18,2.22,1.21,2.23,2.38,1.85,1.62,2.38,2.2,1.17,2.2,2.38,1.84,1.17,2.71,2.08,1.19,1.17,1.15,1.15,1.67,2.55,2.23,1.68,2.23,2.23,2.23,2.23,2.23,1.68,1.15,3.23,2.03,2.45,1.16,1.61,3.32,1.91,1.17,3.36,1.65,2.14,1.19,1.68,1.23,2.17,1.47,2.08,2.46,1.92,2.1,1498.5,23.2,11.59,13.75,6.67,3.28,44.74,53.05,552.04,0,2.32,4.89,66.09,40.94,14.56,4.39,3.2,3.07,5.39,4.78,14.05,1.72,2.41,2.64,5.26,6.67,10.46,4.89,8.31,3.09,33.49,21.12,2.4,5.78,9.77,3.76,17.59,19.78,16.09,1.63,3.97,2.34,4.97,9.41,49.61,3.81,322.38,0.25,9.78,1.78,694.49,3.04,4.24,3.1,13.2,1.85,3.42
"1166",1.16,2.08,1.18,2.22,1.21,2.23,2.38,1.85,1.62,2.38,2.2,1.17,2.2,2.38,1.84,1.17,2.71,2.08,1.19,1.17,1.15,1.15,1.67,2.55,2.23,1.68,2.23,2.23,2.23,2.23,2.23,1.68,1.15,3.23,2.03,2.45,1.16,1.61,3.32,1.91,1.17,3.36,1.65,2.14,1.19,1.68,1.23,2.17,1.47,2.08,2.46,1.92,2.1,1498.5,23.2,11.59,13.75,6.67,3.28,44.74,53.05,552.04,0,2.32,4.89,66.09,40.94,14.56,4.39,3.2,3.07,5.39,4.78,14.05,1.72,2.41,2.64,5.26,6.67,10.46,4.89,8.31,3.09,33.49,21.12,2.4,5.78,9.77,3.76,17.59,19.78,16.09,1.63,3.97,2.34,4.97,9.41,49.61,3.81,322.38,0.25,9.78,1.78,694.49,3.04,4.24,3.1,13.2,1.85,3.42
"1167",1.16,2.08,1.18,2.22,1.21,2.23,2.38,1.85,1.62,2.38,2.2,1.17,2.2,2.38,1.84,1.17,2.71,2.08,1.19,1.17,1.15,1.15,1.67,2.55,2.23,1.68,2.23,2.23,2.23,2.23,2.23,1.68,1.15,3.23,2.03,2.45,1.16,1.61,3.32,1.91,1.17,3.36,1.65,2.14,1.19,1.68,1.23,2.17,1.47,2.08,2.46,1.92,2.1,1498.5,23.2,11.59,13.75,6.67,3.28,44.74,53.05,552.04,0,2.32,4.89,66.09,40.94,14.56,4.39,3.2,3.07,5.39,4.78,14.05,1.72,2.41,2.64,5.26,6.67,10.46,4.89,8.31,3.09,33.49,21.12,2.4,5.78,9.77,3.76,17.59,19.78,16.09,1.63,3.97,2.34,4.97,9.41,49.61,3.81,322.38,0.25,9.78,1.78,694.49,3.04,4.24,3.1,13.2,1.85,3.42
"1332",2.04,2.04,2.08,2.04,2.06,2.03,2.01,2.1,2.04,2.06,2.01,2.04,2.07,2.01,2.03,2.04,2.04,2.01,2.01,2.04,2.01,2.01,2.03,2,2.62,2.62,2.62,2.62,2.62,2.62,2.62,2,2.04,2,2.1,2.04,2.04,2.03,2.06,2.01,2.04,2.01,2.01,2.06,2.01,2,1.99,3.97,2.04,2.04,2.01,2.07,2.04,1389.15,37.97,11.55,20.9,10.55,4.31,28.96,28.25,897.24,0,4.33,1.2,77.3,53.51,22.45,8.6,2.73,5.95,6.42,6.09,11.47,2.67,2.44,4.35,1.89,5.07,13.9,9.37,23.04,5.18,24.73,8.57,7.7,6.57,14.51,3.11,21.4,17.4,20.23,3.89,3.36,0.01,0.93,13.66,32.38,5.84,172.24,0.49,13.27,2.61,742.93,7.82,5.69,1.82,14.55,2.83,5.3
"1333",2.04,2.04,2.08,2.04,2.06,2.03,2.01,2.1,2.04,2.06,2.01,2.04,2.07,2.01,2.03,2.04,2.04,2.01,2.01,2.04,2.01,2.01,2.03,2,2.62,2.62,2.62,2.62,2.62,2.62,2.62,2,2.04,2,2.1,2.04,2.04,2.03,2.06,2.01,2.04,2.01,2.01,2.06,2.01,2,1.99,3.97,2.04,2.04,2.01,2.07,2.04,1389.15,37.97,11.55,20.9,10.55,4.31,28.96,28.25,897.24,0,4.33,1.2,77.3,53.51,22.45,8.6,2.73,5.95,6.42,6.09,11.47,2.67,2.44,4.35,1.89,5.07,13.9,9.37,23.04,5.18,24.73,8.57,7.7,6.57,14.51,3.11,21.4,17.4,20.23,3.89,3.36,0.01,0.93,13.66,32.38,5.84,172.24,0.49,13.27,2.61,742.93,7.82,5.69,1.82,14.55,2.83,5.3
"1334",2.04,2.04,2.08,2.04,2.06,2.03,2.01,2.1,2.04,2.06,2.01,2.04,2.07,2.01,2.03,2.04,2.04,2.01,2.01,2.04,2.01,2.01,2.03,2,2.62,2.62,2.62,2.62,2.62,2.62,2.62,2,2.04,2,2.1,2.04,2.04,2.03,2.06,2.01,2.04,2.01,2.01,2.06,2.01,2,1.99,3.97,2.04,2.04,2.01,2.07,2.04,1389.15,37.97,11.55,20.9,10.55,4.31,28.96,28.25,897.24,0,4.33,1.2,77.3,53.51,22.45,8.6,2.73,5.95,6.42,6.09,11.47,2.67,2.44,4.35,1.89,5.07,13.9,9.37,23.04,5.18,24.73,8.57,7.7,6.57,14.51,3.11,21.4,17.4,20.23,3.89,3.36,0.01,0.93,13.66,32.38,5.84,172.24,0.49,13.27,2.61,742.93,7.82,5.69,1.82,14.55,2.83,5.3
"1335",2.04,2.04,2.08,2.04,2.06,2.03,2.01,2.1,2.04,2.06,2.01,2.04,2.07,2.01,2.03,2.04,2.04,2.01,2.01,2.04,2.01,2.01,2.03,2,2.62,2.62,2.62,2.62,2.62,2.62,2.62,2,2.04,2,2.1,2.04,2.04,2.03,2.06,2.01,2.04,2.01,2.01,2.06,2.01,2,1.99,3.97,2.04,2.04,2.01,2.07,2.04,1389.15,37.97,11.55,20.9,10.55,4.31,28.96,28.25,897.24,0,4.33,1.2,77.3,53.51,22.45,8.6,2.73,5.95,6.42,6.09,11.47,2.67,2.44,4.35,1.89,5.07,13.9,9.37,23.04,5.18,24.73,8.57,7.7,6.57,14.51,3.11,21.4,17.4,20.23,3.89,3.36,0.01,0.93,13.66,32.38,5.84,172.24,0.49,13.27,2.61,742.93,7.82,5.69,1.82,14.55,2.83,5.3
"1336",2.04,2.04,2.08,2.04,2.06,2.03,2.01,2.1,2.04,2.06,2.01,2.04,2.07,2.01,2.03,2.04,2.04,2.01,2.01,2.04,2.01,2.01,2.03,2,2.62,2.62,2.62,2.62,2.62,2.62,2.62,2,2.04,2,2.1,2.04,2.04,2.03,2.06,2.01,2.04,2.01,2.01,2.06,2.01,2,1.99,3.97,2.04,2.04,2.01,2.07,2.04,1389.15,37.97,11.55,20.9,10.55,4.31,28.96,28.25,897.24,0,4.33,1.2,77.3,53.51,22.45,8.6,2.73,5.95,6.42,6.09,11.47,2.67,2.44,4.35,1.89,5.07,13.9,9.37,23.04,5.18,24.73,8.57,7.7,6.57,14.51,3.11,21.4,17.4,20.23,3.89,3.36,0.01,0.93,13.66,32.38,5.84,172.24,0.49,13.27,2.61,742.93,7.82,5.69,1.82,14.55,2.83,5.3
